"","team_name","name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","minute"
"655","Golden State Warriors","Stephen Curry","12/25/16",2016,3,9,36,"shot_yes","Jump Shot","2PT Field Goal",5,"Cleveland Cavaliers",19,51,27
"656","Golden State Warriors","Stephen Curry","12/25/16",2016,2,0,0,"shot_no","Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",-233,120,24
"657","Golden State Warriors","Stephen Curry","12/25/16",2016,2,4,15,"shot_yes","Jump Shot","3PT Field Goal",24,"Cleveland Cavaliers",-240,2,20
"658","Golden State Warriors","Stephen Curry","12/25/16",2016,3,8,43,"shot_no","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",138,213,28
"659","Golden State Warriors","Stephen Curry","12/8/16",2016,3,0,25,"shot_no","Jump Shot","3PT Field Goal",23,"Utah Jazz",232,13,36
"660","Golden State Warriors","Stephen Curry","12/8/16",2016,1,1,54,"shot_no","Jump Shot","3PT Field Goal",24,"Utah Jazz",220,115,11
"661","Golden State Warriors","Stephen Curry","12/8/16",2016,1,2,39,"shot_no","Jump Shot","3PT Field Goal",23,"Utah Jazz",-73,228,10
"662","Golden State Warriors","Stephen Curry","12/8/16",2016,1,9,25,"shot_yes","Jump Shot","3PT Field Goal",25,"Utah Jazz",115,223,3
"663","Golden State Warriors","Stephen Curry","1/8/17",2016,4,4,1,"shot_no","Jump Shot","3PT Field Goal",24,"Sacramento Kings",-168,178,44
"664","Golden State Warriors","Stephen Curry","1/8/17",2016,2,7,6,"shot_no","Jump Shot","3PT Field Goal",24,"Sacramento Kings",48,237,17
"665","Golden State Warriors","Stephen Curry","1/8/17",2016,3,3,52,"shot_yes","Jump Shot","3PT Field Goal",26,"Sacramento Kings",137,223,33
"666","Golden State Warriors","Stephen Curry","1/8/17",2016,4,7,15,"shot_no","Jump Shot","2PT Field Goal",17,"Sacramento Kings",-78,156,41
"667","Golden State Warriors","Stephen Curry","1/8/17",2016,3,2,31,"shot_no","Jump Shot","3PT Field Goal",22,"Sacramento Kings",-227,18,34
"668","Golden State Warriors","Stephen Curry","1/8/17",2016,4,4,23,"shot_yes","Jump Shot","2PT Field Goal",22,"Sacramento Kings",16,222,44
"669","Golden State Warriors","Stephen Curry","1/8/17",2016,4,1,52,"shot_yes","Jump Shot","3PT Field Goal",22,"Sacramento Kings",-225,11,47
"670","Golden State Warriors","Stephen Curry","1/8/17",2016,4,1,37,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",2,257,47
"671","Golden State Warriors","Stephen Curry","1/8/17",2016,1,8,38,"shot_yes","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-140,219,4
"672","Golden State Warriors","Stephen Curry","1/8/17",2016,1,7,47,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",204,156,5
"673","Golden State Warriors","Stephen Curry","1/8/17",2016,1,6,38,"shot_yes","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-205,144,6
"674","Golden State Warriors","Stephen Curry","1/8/17",2016,1,1,2,"shot_no","Jump Shot","3PT Field Goal",23,"Sacramento Kings",235,7,11
"675","Golden State Warriors","Stephen Curry","1/8/17",2016,1,0,2,"shot_no","Jump Shot","2PT Field Goal",18,"Sacramento Kings",176,38,12
"676","Golden State Warriors","Stephen Curry","2/27/17",2016,3,0,52,"shot_no","Jump Shot","3PT Field Goal",23,"Philadelphia 76ers",-232,-21,36
"677","Golden State Warriors","Stephen Curry","2/27/17",2016,4,5,19,"shot_no","Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",-138,228,43
"678","Golden State Warriors","Stephen Curry","2/27/17",2016,2,2,30,"shot_no","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-135,219,22
"679","Golden State Warriors","Stephen Curry","12/8/16",2016,3,2,59,"shot_no","Jump Shot","3PT Field Goal",23,"Utah Jazz",-232,3,34
"680","Golden State Warriors","Stephen Curry","12/8/16",2016,3,5,28,"shot_no","Jump Shot","2PT Field Goal",20,"Utah Jazz",-91,185,31
"681","Golden State Warriors","Stephen Curry","12/8/16",2016,2,0,1,"shot_no","Jump Shot","3PT Field Goal",28,"Utah Jazz",194,208,24
"682","Golden State Warriors","Stephen Curry","12/8/16",2016,1,8,27,"shot_yes","Jump Shot","3PT Field Goal",23,"Utah Jazz",232,21,4
"683","Golden State Warriors","Stephen Curry","12/8/16",2016,1,6,29,"shot_yes","Jump Shot","2PT Field Goal",23,"Utah Jazz",-217,90,6
"684","Golden State Warriors","Stephen Curry","12/20/16",2016,3,10,45,"shot_no","Jump Shot","3PT Field Goal",25,"Utah Jazz",73,247,26
"685","Golden State Warriors","Stephen Curry","1/20/17",2016,1,11,25,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",10,264,1
"686","Golden State Warriors","Stephen Curry","2/8/17",2016,1,9,29,"shot_yes","Jump Shot","3PT Field Goal",23,"Chicago Bulls",-232,7,3
"687","Golden State Warriors","Stephen Curry","2/8/17",2016,1,3,12,"shot_no","Jump Shot","3PT Field Goal",29,"Chicago Bulls",43,296,9
"688","Golden State Warriors","Stephen Curry","2/8/17",2016,1,8,21,"shot_no","Jump Shot","3PT Field Goal",25,"Chicago Bulls",-110,232,4
"689","Golden State Warriors","Stephen Curry","2/8/17",2016,3,9,36,"shot_no","Jump Shot","3PT Field Goal",25,"Chicago Bulls",-9,252,27
"690","Golden State Warriors","Stephen Curry","2/8/17",2016,1,6,57,"shot_no","Jump Shot","2PT Field Goal",7,"Chicago Bulls",-69,19,6
"691","Golden State Warriors","Stephen Curry","1/20/17",2016,1,1,58,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",-187,178,11
"692","Golden State Warriors","Stephen Curry","3/6/17",2016,3,9,39,"shot_yes","Jump Shot","3PT Field Goal",25,"Atlanta Hawks",-219,134,27
"693","Golden State Warriors","Stephen Curry","1/2/17",2016,3,2,10,"shot_no","Jump Shot","3PT Field Goal",29,"Denver Nuggets",27,298,34
"694","Golden State Warriors","Stephen Curry","1/2/17",2016,3,8,35,"shot_no","Jump Shot","2PT Field Goal",19,"Denver Nuggets",140,134,28
"695","Golden State Warriors","Stephen Curry","11/3/16",2016,1,6,3,"shot_no","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",-227,126,6
"696","Golden State Warriors","Stephen Curry","11/3/16",2016,3,2,27,"shot_no","Jump Shot","3PT Field Goal",31,"Oklahoma City Thunder",-7,313,34
"697","Golden State Warriors","Stephen Curry","11/3/16",2016,2,6,48,"shot_no","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",82,244,18
"698","Golden State Warriors","Stephen Curry","11/3/16",2016,1,8,34,"shot_no","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",151,200,4
"699","Golden State Warriors","Stephen Curry","11/3/16",2016,1,4,16,"shot_no","Jump Shot","2PT Field Goal",3,"Oklahoma City Thunder",17,26,8
"700","Golden State Warriors","Stephen Curry","12/20/16",2016,3,0,3,"shot_no","Jump Shot","3PT Field Goal",26,"Utah Jazz",99,242,36
"701","Golden State Warriors","Stephen Curry","12/20/16",2016,1,8,13,"shot_no","Jump Shot","2PT Field Goal",19,"Utah Jazz",127,149,4
"702","Golden State Warriors","Stephen Curry","12/20/16",2016,1,7,45,"shot_no","Jump Shot","3PT Field Goal",23,"Utah Jazz",230,2,5
"703","Golden State Warriors","Stephen Curry","12/20/16",2016,1,2,51,"shot_no","Jump Shot","3PT Field Goal",26,"Utah Jazz",-127,232,10
"704","Golden State Warriors","Stephen Curry","12/20/16",2016,1,0,38,"shot_no","Jump Shot","2PT Field Goal",18,"Utah Jazz",-63,178,12
"705","Golden State Warriors","Stephen Curry","12/20/16",2016,3,7,30,"shot_no","Jump Shot","3PT Field Goal",24,"Utah Jazz",-199,144,29
"706","Golden State Warriors","Stephen Curry","1/2/17",2016,2,3,6,"shot_no","Jump Shot","3PT Field Goal",27,"Denver Nuggets",-53,273,21
"707","Golden State Warriors","Stephen Curry","1/20/17",2016,3,5,58,"shot_yes","Jump Shot","3PT Field Goal",24,"Houston Rockets",132,203,31
"708","Golden State Warriors","Stephen Curry","11/16/16",2016,2,4,39,"shot_yes","Jump Shot","3PT Field Goal",24,"Toronto Raptors",192,156,20
"709","Golden State Warriors","Stephen Curry","11/16/16",2016,3,1,4,"shot_yes","Jump Shot","3PT Field Goal",26,"Toronto Raptors",168,205,35
"710","Golden State Warriors","Stephen Curry","11/16/16",2016,1,10,29,"shot_no","Jump Shot","3PT Field Goal",25,"Toronto Raptors",207,151,2
"711","Golden State Warriors","Stephen Curry","11/16/16",2016,3,0,34,"shot_yes","Jump Shot","3PT Field Goal",25,"Toronto Raptors",143,208,36
"712","Golden State Warriors","Stephen Curry","11/16/16",2016,3,3,12,"shot_no","Jump Shot","3PT Field Goal",26,"Toronto Raptors",-147,219,33
"713","Golden State Warriors","Stephen Curry","11/16/16",2016,4,5,49,"shot_no","Jump Shot","2PT Field Goal",17,"Toronto Raptors",155,82,43
"714","Golden State Warriors","Stephen Curry","11/16/16",2016,2,1,45,"shot_no","Jump Shot","3PT Field Goal",25,"Toronto Raptors",150,203,23
"715","Golden State Warriors","Stephen Curry","11/21/16",2016,2,0,10,"shot_yes","Jump Shot","3PT Field Goal",25,"Indiana Pacers",215,139,24
"716","Golden State Warriors","Stephen Curry","11/21/16",2016,1,11,11,"shot_no","Jump Shot","2PT Field Goal",19,"Indiana Pacers",-4,198,1
"717","Golden State Warriors","Stephen Curry","11/21/16",2016,3,5,55,"shot_yes","Jump Shot","2PT Field Goal",21,"Indiana Pacers",-99,190,31
"718","Golden State Warriors","Stephen Curry","11/21/16",2016,3,3,2,"shot_no","Jump Shot","3PT Field Goal",26,"Indiana Pacers",-6,262,33
"719","Golden State Warriors","Stephen Curry","11/21/16",2016,2,5,32,"shot_no","Jump Shot","3PT Field Goal",24,"Indiana Pacers",209,134,19
"720","Golden State Warriors","Stephen Curry","1/2/17",2016,3,5,25,"shot_no","Jump Shot","3PT Field Goal",26,"Denver Nuggets",-9,264,31
"721","Golden State Warriors","Stephen Curry","1/20/17",2016,4,3,20,"shot_yes","Jump Shot","3PT Field Goal",23,"Houston Rockets",-233,36,45
"722","Golden State Warriors","Stephen Curry","1/20/17",2016,3,0,1,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",204,141,36
"723","Golden State Warriors","Stephen Curry","1/20/17",2016,3,9,22,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",-176,203,27
"724","Golden State Warriors","Stephen Curry","1/20/17",2016,3,6,14,"shot_yes","Jump Shot","3PT Field Goal",28,"Houston Rockets",14,283,30
"725","Golden State Warriors","Stephen Curry","1/20/17",2016,3,1,25,"shot_no","Jump Shot","3PT Field Goal",27,"Houston Rockets",7,273,35
"726","Golden State Warriors","Stephen Curry","2/28/17",2016,3,9,9,"shot_yes","Jump Shot","2PT Field Goal",19,"Washington Wizards",-163,101,27
"727","Golden State Warriors","Stephen Curry","1/2/17",2016,4,0,29,"shot_no","Jump Shot","3PT Field Goal",24,"Denver Nuggets",236,56,48
"728","Golden State Warriors","Stephen Curry","1/2/17",2016,1,6,14,"shot_yes","Jump Shot","3PT Field Goal",25,"Denver Nuggets",-166,193,6
"729","Golden State Warriors","Stephen Curry","3/16/17",2016,2,8,19,"shot_no","Jump Shot","3PT Field Goal",26,"Orlando Magic",-173,203,16
"730","Golden State Warriors","Stephen Curry","1/28/17",2016,1,1,5,"shot_yes","Jump Shot","3PT Field Goal",23,"Los Angeles Clippers",-237,13,11
"731","Golden State Warriors","Stephen Curry","1/28/17",2016,3,1,28,"shot_yes","Jump Shot","3PT Field Goal",29,"Los Angeles Clippers",143,257,35
"732","Golden State Warriors","Stephen Curry","1/28/17",2016,3,1,5,"shot_no","Jump Shot","3PT Field Goal",23,"Los Angeles Clippers",230,38,35
"733","Golden State Warriors","Stephen Curry","1/28/17",2016,1,1,34,"shot_no","Jump Shot","2PT Field Goal",19,"Los Angeles Clippers",112,164,11
"734","Golden State Warriors","Stephen Curry","1/28/17",2016,3,2,45,"shot_yes","Jump Shot","3PT Field Goal",27,"Los Angeles Clippers",-168,223,34
"735","Golden State Warriors","Stephen Curry","1/28/17",2016,2,2,38,"shot_yes","Jump Shot","3PT Field Goal",27,"Los Angeles Clippers",-212,174,22
"736","Golden State Warriors","Stephen Curry","1/28/17",2016,1,2,10,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",-37,252,10
"737","Golden State Warriors","Stephen Curry","1/28/17",2016,3,0,0,"shot_no","Jump Shot","3PT Field Goal",57,"Los Angeles Clippers",33,570,36
"738","Golden State Warriors","Stephen Curry","1/28/17",2016,2,0,1,"shot_yes","Jump Shot","3PT Field Goal",51,"Los Angeles Clippers",-102,503,24
"739","Golden State Warriors","Stephen Curry","1/28/17",2016,1,5,34,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",117,224,7
"740","Golden State Warriors","Stephen Curry","1/28/17",2016,3,5,41,"shot_yes","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",32,257,31
"741","Golden State Warriors","Stephen Curry","1/28/17",2016,3,6,58,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-66,259,30
"742","Golden State Warriors","Stephen Curry","1/28/17",2016,3,11,20,"shot_yes","Jump Shot","2PT Field Goal",14,"Los Angeles Clippers",-19,141,25
"743","Golden State Warriors","Stephen Curry","1/28/17",2016,3,3,7,"shot_yes","Jump Shot","3PT Field Goal",30,"Los Angeles Clippers",168,252,33
"744","Golden State Warriors","Stephen Curry","1/28/17",2016,1,0,5,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",127,232,12
"745","Golden State Warriors","Stephen Curry","1/28/17",2016,3,0,24,"shot_yes","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",168,193,36
"746","Golden State Warriors","Stephen Curry","2/27/17",2016,3,9,1,"shot_no","Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",166,210,27
"747","Golden State Warriors","Stephen Curry","2/27/17",2016,2,3,18,"shot_no","Jump Shot","2PT Field Goal",13,"Philadelphia 76ers",114,72,21
"748","Golden State Warriors","Stephen Curry","2/27/17",2016,1,2,52,"shot_no","Jump Shot","3PT Field Goal",27,"Philadelphia 76ers",-210,174,10
"749","Golden State Warriors","Stephen Curry","2/27/17",2016,1,2,8,"shot_no","Jump Shot","3PT Field Goal",23,"Philadelphia 76ers",236,-15,10
"750","Golden State Warriors","Stephen Curry","2/27/17",2016,2,5,51,"shot_no","Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",30,264,19
"751","Golden State Warriors","Stephen Curry","2/27/17",2016,1,1,14,"shot_no","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-192,169,11
"752","Golden State Warriors","Stephen Curry","2/27/17",2016,3,1,51,"shot_no","Jump Shot","2PT Field Goal",22,"Philadelphia 76ers",169,151,35
"753","Golden State Warriors","Stephen Curry","2/27/17",2016,1,4,30,"shot_no","Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",-135,229,8
"754","Golden State Warriors","Stephen Curry","2/27/17",2016,3,2,50,"shot_no","Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",151,195,34
"755","Golden State Warriors","Stephen Curry","3/16/17",2016,3,0,1,"shot_no","Jump Shot","3PT Field Goal",63,"Orlando Magic",0,639,36
"756","Golden State Warriors","Stephen Curry","3/16/17",2016,2,9,37,"shot_no","Jump Shot","3PT Field Goal",25,"Orlando Magic",-220,129,15
"757","Golden State Warriors","Stephen Curry","3/16/17",2016,2,1,55,"shot_no","Jump Shot","3PT Field Goal",26,"Orlando Magic",97,244,23
"758","Golden State Warriors","Stephen Curry","3/16/17",2016,3,11,3,"shot_no","Jump Shot","2PT Field Goal",21,"Orlando Magic",110,188,25
"759","Golden State Warriors","Stephen Curry","11/4/16",2016,1,9,0,"shot_no","Jump Shot","3PT Field Goal",23,"Los Angeles Lakers",-227,60,3
"760","Golden State Warriors","Stephen Curry","11/4/16",2016,4,7,16,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",37,238,41
"761","Golden State Warriors","Stephen Curry","2/28/17",2016,3,1,3,"shot_yes","Jump Shot","3PT Field Goal",26,"Washington Wizards",-176,198,35
"762","Golden State Warriors","Stephen Curry","2/28/17",2016,3,4,30,"shot_no","Jump Shot","3PT Field Goal",22,"Washington Wizards",-225,18,32
"763","Golden State Warriors","Stephen Curry","2/10/17",2016,4,4,56,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",61,247,44
"764","Golden State Warriors","Stephen Curry","2/28/17",2016,3,7,8,"shot_no","Jump Shot","3PT Field Goal",29,"Washington Wizards",122,269,29
"765","Golden State Warriors","Stephen Curry","2/28/17",2016,1,7,29,"shot_no","Jump Shot","3PT Field Goal",25,"Washington Wizards",223,124,5
"766","Golden State Warriors","Stephen Curry","2/28/17",2016,1,10,22,"shot_no","Jump Shot","2PT Field Goal",21,"Washington Wizards",173,129,2
"767","Golden State Warriors","Stephen Curry","2/28/17",2016,4,0,6,"shot_no","Jump Shot","3PT Field Goal",31,"Washington Wizards",10,313,48
"768","Golden State Warriors","Stephen Curry","2/28/17",2016,2,2,7,"shot_no","Jump Shot","3PT Field Goal",28,"Washington Wizards",207,193,22
"769","Golden State Warriors","Stephen Curry","2/28/17",2016,3,0,2,"shot_no","Jump Shot","3PT Field Goal",28,"Washington Wizards",-155,239,36
"770","Golden State Warriors","Stephen Curry","2/28/17",2016,2,3,36,"shot_no","Jump Shot","3PT Field Goal",27,"Washington Wizards",232,139,21
"771","Golden State Warriors","Stephen Curry","2/28/17",2016,2,5,5,"shot_no","Jump Shot","2PT Field Goal",12,"Washington Wizards",58,115,19
"772","Golden State Warriors","Stephen Curry","2/28/17",2016,3,11,18,"shot_yes","Jump Shot","3PT Field Goal",25,"Washington Wizards",-215,134,25
"773","Golden State Warriors","Stephen Curry","3/29/17",2016,3,0,1,"shot_no","Jump Shot","3PT Field Goal",38,"San Antonio Spurs",30,385,36
"774","Golden State Warriors","Stephen Curry","3/6/17",2016,3,0,45,"shot_yes","Jump Shot","3PT Field Goal",25,"Atlanta Hawks",217,141,36
"775","Golden State Warriors","Stephen Curry","3/6/17",2016,3,3,28,"shot_no","Jump Shot","3PT Field Goal",23,"Atlanta Hawks",-233,18,33
"776","Golden State Warriors","Stephen Curry","3/6/17",2016,1,11,45,"shot_no","Jump Shot","3PT Field Goal",23,"Atlanta Hawks",232,31,1
"777","Golden State Warriors","Stephen Curry","3/29/17",2016,3,9,21,"shot_yes","Jump Shot","3PT Field Goal",26,"San Antonio Spurs",173,203,27
"778","Golden State Warriors","Stephen Curry","3/29/17",2016,3,3,16,"shot_no","Jump Shot","3PT Field Goal",28,"San Antonio Spurs",-34,282,33
"779","Golden State Warriors","Stephen Curry","3/29/17",2016,3,5,52,"shot_yes","Jump Shot","3PT Field Goal",25,"San Antonio Spurs",194,165,31
"780","Golden State Warriors","Stephen Curry","3/29/17",2016,3,7,34,"shot_yes","Jump Shot","3PT Field Goal",25,"San Antonio Spurs",197,165,29
"781","Golden State Warriors","Stephen Curry","2/4/17",2016,1,2,41,"shot_yes","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-171,193,10
"782","Golden State Warriors","Stephen Curry","2/4/17",2016,1,11,4,"shot_no","Jump Shot","2PT Field Goal",20,"Sacramento Kings",2,203,1
"783","Golden State Warriors","Stephen Curry","2/4/17",2016,1,8,25,"shot_no","Jump Shot","3PT Field Goal",26,"Sacramento Kings",-76,252,4
"784","Golden State Warriors","Stephen Curry","2/4/17",2016,4,1,30,"shot_no","Jump Shot","3PT Field Goal",26,"Sacramento Kings",187,188,47
"785","Golden State Warriors","Stephen Curry","2/4/17",2016,4,0,16,"shot_no","Jump Shot","3PT Field Goal",27,"Sacramento Kings",-27,277,48
"786","Golden State Warriors","Stephen Curry","2/4/17",2016,3,0,0,"shot_yes","Jump Shot","3PT Field Goal",29,"Sacramento Kings",135,267,36
"787","Golden State Warriors","Stephen Curry","2/4/17",2016,2,0,0,"shot_no","Jump Shot","3PT Field Goal",26,"Sacramento Kings",1,267,24
"788","Golden State Warriors","Stephen Curry","2/4/17",2016,1,0,18,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",94,232,12
"789","Golden State Warriors","Stephen Curry","2/4/17",2016,4,6,1,"shot_no","Jump Shot","3PT Field Goal",26,"Sacramento Kings",-140,224,42
"790","Golden State Warriors","Stephen Curry","2/4/17",2016,3,3,17,"shot_yes","Jump Shot","3PT Field Goal",26,"Sacramento Kings",120,237,33
"791","Golden State Warriors","Stephen Curry","2/4/17",2016,1,1,5,"shot_yes","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-212,141,11
"792","Golden State Warriors","Stephen Curry","2/4/17",2016,4,3,38,"shot_yes","Jump Shot","3PT Field Goal",25,"Sacramento Kings",222,115,45
"793","Golden State Warriors","Stephen Curry","2/10/17",2016,2,2,44,"shot_yes","Jump Shot","3PT Field Goal",23,"Memphis Grizzlies",-232,11,22
"794","Golden State Warriors","Stephen Curry","2/15/17",2016,2,2,43,"shot_no","Jump Shot","3PT Field Goal",29,"Sacramento Kings",109,272,22
"795","Golden State Warriors","Stephen Curry","2/15/17",2016,1,3,7,"shot_no","Jump Shot","3PT Field Goal",24,"Sacramento Kings",0,242,9
"796","Golden State Warriors","Stephen Curry","2/15/17",2016,1,2,18,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",155,208,10
"797","Golden State Warriors","Stephen Curry","2/15/17",2016,1,7,25,"shot_no","Jump Shot","2PT Field Goal",17,"Sacramento Kings",94,149,5
"798","Golden State Warriors","Stephen Curry","2/15/17",2016,1,10,23,"shot_no","Jump Shot","2PT Field Goal",7,"Sacramento Kings",-37,70,2
"799","Golden State Warriors","Stephen Curry","2/15/17",2016,3,0,32,"shot_no","Jump Shot","3PT Field Goal",28,"Sacramento Kings",-30,287,36
"800","Golden State Warriors","Stephen Curry","2/15/17",2016,2,0,0,"shot_no","Jump Shot","3PT Field Goal",29,"Sacramento Kings",133,262,24
"801","Golden State Warriors","Stephen Curry","2/15/17",2016,2,3,44,"shot_yes","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-192,170,21
"802","Golden State Warriors","Stephen Curry","2/10/17",2016,1,4,47,"shot_no","Jump Shot","2PT Field Goal",20,"Memphis Grizzlies",112,175,8
"803","Golden State Warriors","Stephen Curry","2/10/17",2016,2,4,0,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",94,239,20
"804","Golden State Warriors","Stephen Curry","2/10/17",2016,1,1,7,"shot_yes","Jump Shot","3PT Field Goal",23,"Memphis Grizzlies",230,-16,11
"805","Golden State Warriors","Stephen Curry","2/10/17",2016,1,4,21,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-99,237,8
"806","Golden State Warriors","Stephen Curry","2/10/17",2016,1,0,48,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",63,242,12
"807","Golden State Warriors","Stephen Curry","2/10/17",2016,1,9,12,"shot_no","Jump Shot","2PT Field Goal",20,"Memphis Grizzlies",153,139,3
"808","Golden State Warriors","Stephen Curry","3/31/17",2016,3,2,40,"shot_yes","Jump Shot","3PT Field Goal",25,"Houston Rockets",207,144,34
"809","Golden State Warriors","Stephen Curry","3/18/17",2016,1,1,32,"shot_no","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",120,228,11
"810","Golden State Warriors","Stephen Curry","3/24/17",2016,3,0,49,"shot_no","Jump Shot","2PT Field Goal",20,"Sacramento Kings",-201,11,36
"811","Golden State Warriors","Stephen Curry","3/24/17",2016,1,2,26,"shot_yes","Jump Shot","3PT Field Goal",26,"Sacramento Kings",55,262,10
"812","Golden State Warriors","Stephen Curry","3/24/17",2016,2,3,33,"shot_no","Jump Shot","3PT Field Goal",22,"Sacramento Kings",-228,11,21
"813","Golden State Warriors","Stephen Curry","3/24/17",2016,3,7,14,"shot_yes","Jump Shot","2PT Field Goal",22,"Sacramento Kings",184,124,29
"814","Golden State Warriors","Stephen Curry","3/24/17",2016,1,3,0,"shot_no","Jump Shot","3PT Field Goal",24,"Sacramento Kings",73,237,9
"815","Golden State Warriors","Stephen Curry","3/24/17",2016,2,2,58,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",155,208,22
"816","Golden State Warriors","Stephen Curry","3/24/17",2016,4,3,12,"shot_no","Jump Shot","3PT Field Goal",30,"Sacramento Kings",-187,244,45
"817","Golden State Warriors","Stephen Curry","3/24/17",2016,4,4,12,"shot_yes","Jump Shot","3PT Field Goal",26,"Sacramento Kings",-192,178,44
"818","Golden State Warriors","Stephen Curry","3/24/17",2016,2,2,33,"shot_yes","Jump Shot","2PT Field Goal",15,"Sacramento Kings",-110,105,22
"819","Golden State Warriors","Stephen Curry","3/24/17",2016,1,11,35,"shot_yes","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-184,174,1
"820","Golden State Warriors","Stephen Curry","3/31/17",2016,2,1,41,"shot_no","Jump Shot","2PT Field Goal",19,"Houston Rockets",-129,141,23
"821","Golden State Warriors","Stephen Curry","3/31/17",2016,1,2,17,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",87,249,10
"822","Golden State Warriors","Stephen Curry","3/31/17",2016,2,4,39,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",-214,149,20
"823","Golden State Warriors","Stephen Curry","3/31/17",2016,1,2,11,"shot_no","Jump Shot","2PT Field Goal",12,"Houston Rockets",51,116,10
"824","Golden State Warriors","Stephen Curry","3/31/17",2016,4,1,11,"shot_no","Jump Shot","3PT Field Goal",29,"Houston Rockets",76,282,47
"825","Golden State Warriors","Stephen Curry","3/31/17",2016,3,4,48,"shot_no","Jump Shot","3PT Field Goal",29,"Houston Rockets",-4,291,32
"826","Golden State Warriors","Stephen Curry","1/18/17",2016,3,2,18,"shot_no","Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",-7,11,34
"827","Golden State Warriors","Stephen Curry","12/13/16",2016,3,3,51,"shot_no","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-20,8,33
"828","Golden State Warriors","Stephen Curry","3/18/17",2016,1,9,10,"shot_no","Layup Shot","2PT Field Goal",2,"Milwaukee Bucks",9,21,3
"829","Golden State Warriors","Stephen Curry","2/28/17",2016,4,0,41,"shot_yes","Layup Shot","2PT Field Goal",2,"Washington Wizards",-20,-6,48
"830","Golden State Warriors","Stephen Curry","12/13/16",2016,4,1,53,"shot_yes","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-24,7,47
"831","Golden State Warriors","Stephen Curry","11/3/16",2016,2,5,25,"shot_no","Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",17,21,19
"832","Golden State Warriors","Stephen Curry","11/19/16",2016,3,3,18,"shot_no","Layup Shot","2PT Field Goal",0,"Milwaukee Bucks",-1,2,33
"833","Golden State Warriors","Stephen Curry","3/14/17",2016,1,7,44,"shot_no","Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",17,18,5
"834","Golden State Warriors","Stephen Curry","12/28/16",2016,4,2,45,"shot_no","Layup Shot","2PT Field Goal",2,"Toronto Raptors",6,21,46
"835","Golden State Warriors","Stephen Curry","1/18/17",2016,2,2,52,"shot_no","Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",-19,13,22
"836","Golden State Warriors","Stephen Curry","10/28/16",2016,4,4,41,"shot_no","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",19,7,44
